event_id,source_type,station_network_code,station_channel_code,station_code,station_location_code,station_latitude_deg,station_longitude_deg,station_elevation_m,trace_name,trace_sampling_rate_hz,trace_start_time,trace_S_arrival_sample,trace_S_onset,trace_P_arrival_sample,trace_P_onset,trace_snr_db
pnsn1069578,surface event,CC,EH,SUG,--,46.215,-122.176,1859.000,"bucket1$6560,:3,:18001",100,2010-01-07T09:18:32.000000Z,,,7000.000,impulsive,nan|nan|10.260
pnsn1069578,surface event,CC,EH,NED,--,46.200,-122.186,2060.000,"bucket1$6561,:3,:18001",100,2010-01-07T09:18:32.000000Z,,,7000.000,impulsive,nan|nan|19.006
pnsn1069408,surface event,PB,EH,B202,--,46.245,-122.137,1218.600,"bucket1$6562,:3,:18001",100,2010-02-07T08:03:50.000000Z,,,7000.000,impulsive,10.925|13.562|11.204
pnsn1069143,surface event,CC,EH,SUG,--,46.215,-122.176,1859.000,"bucket1$6563,:3,:18001",100,2010-01-06T09:03:05.000000Z,,,7000.000,impulsive,nan|nan|26.619
pnsn1069143,surface event,PB,EH,B202,--,46.245,-122.137,1218.600,"bucket1$6564,:3,:18001",100,2010-01-06T09:03:05.000000Z,,,7000.000,impulsive,2.605|3.185|2.533
pnsn1069118,surface event,UW,EH,FL2,--,46.196,-122.352,1378.000,"bucket1$6565,:3,:18001",100,2009-11-17T11:27:33.000000Z,,,7000.000,impulsive,nan|nan|7.271
pnsn1069118,surface event,PB,EH,B204,--,46.136,-122.169,784.200,"bucket1$6566,:3,:18001",100,2009-11-17T11:27:32.000000Z,,,7000.000,impulsive,4.188|12.878|15.093
pnsn1069038,surface event,CC,EH,SUG,--,46.215,-122.176,1859.000,"bucket1$6567,:3,:18001",100,2010-01-06T02:53:51.000000Z,,,7000.000,impulsive,nan|nan|24.878
pnsn1069038,surface event,PB,EH,B202,--,46.245,-122.137,1218.600,"bucket1$6568,:3,:18001",100,2010-01-06T02:53:52.000000Z,,,7000.000,impulsive,17.016|16.351|10.846
pnsn1068413,surface event,PB,EH,B202,--,46.245,-122.137,1218.600,"bucket1$6569,:3,:18001",100,2010-01-05T04:35:53.000000Z,,,7000.000,impulsive,6.557|13.484|12.109
pnsn1068413,surface event,UW,EH,SOS,--,46.244,-122.138,1270.000,"bucket1$6570,:3,:18001",100,2010-01-05T04:35:54.000000Z,,,7000.000,impulsive,nan|nan|14.824
pnsn1068413,surface event,CC,BH,VALT,--,46.214,-122.189,1681.000,"bucket1$6571,:3,:18001",100,2010-01-05T04:35:53.000000Z,,,7000.000,impulsive,-5.991|1.347|5.940
pnsn1067893,surface event,UW,EH,HSR,--,46.174,-122.181,1720.000,"bucket1$6572,:3,:18001",100,2010-01-04T08:41:17.000000Z,,,7000.000,impulsive,nan|nan|13.602
pnsn1067893,surface event,CC,EH,NED,--,46.200,-122.186,2060.000,"bucket1$6573,:3,:18001",100,2010-01-04T08:41:14.000000Z,,,7000.000,impulsive,nan|nan|12.282
pnsn1067528,surface event,UW,EH,SHW,--,46.194,-122.236,1425.000,"bucket1$6574,:3,:18001",100,2009-09-19T03:30:23.000000Z,,,7000.000,impulsive,nan|nan|7.819
pnsn1067528,surface event,CC,BH,VALT,--,46.214,-122.189,1681.000,"bucket1$6575,:3,:18001",100,2009-09-19T03:30:23.000000Z,,,7000.000,impulsive,8.628|8.313|9.117
pnsn1067148,surface event,CC,BH,VALT,--,46.214,-122.189,1681.000,"bucket1$6576,:3,:18001",100,2010-01-03T09:27:54.000000Z,,,7000.000,impulsive,0.431|5.966|6.412
pnsn1067148,surface event,PB,EH,B202,--,46.245,-122.137,1218.600,"bucket1$6577,:3,:18001",100,2010-01-03T09:27:56.000000Z,,,7000.000,impulsive,8.057|6.663|3.545
pnsn1067148,surface event,UW,EH,SHW,--,46.194,-122.236,1425.000,"bucket1$6578,:3,:18001",100,2010-01-03T09:27:54.000000Z,,,7000.000,impulsive,nan|nan|5.326
pnsn1066793,surface event,CC,BH,VALT,--,46.214,-122.189,1681.000,"bucket1$6579,:3,:18001",100,2009-09-18T13:02:08.000000Z,,,7000.000,impulsive,-3.104|-6.563|-8.365
pnsn1066763,surface event,UW,EH,HSR,--,46.174,-122.181,1720.000,"bucket1$6580,:3,:18001",100,2009-09-18T07:56:19.000000Z,,,7000.000,impulsive,nan|nan|16.882
pnsn1066323,surface event,CC,EH,SUG,--,46.215,-122.176,1859.000,"bucket1$6581,:3,:18001",100,2009-08-31T13:06:07.000000Z,,,7000.000,impulsive,nan|nan|17.877
pnsn1066323,surface event,CC,BH,VALT,--,46.214,-122.189,1681.000,"bucket1$6582,:3,:18001",100,2009-08-31T13:06:07.000000Z,,,7000.000,impulsive,14.712|17.271|19.349
pnsn1066288,surface event,UW,EH,HSR,--,46.174,-122.181,1720.000,"bucket1$6583,:3,:18001",100,2009-09-16T18:45:34.000000Z,,,7000.000,impulsive,nan|nan|7.310
pnsn1066288,surface event,CC,EH,SUG,--,46.215,-122.176,1859.000,"bucket1$6584,:3,:18001",100,2009-09-16T18:45:34.000000Z,,,7000.000,impulsive,nan|nan|15.305
pnsn1066288,surface event,UW,EH,EDM,--,46.197,-122.151,1609.000,"bucket1$6585,:3,:18001",100,2009-09-16T18:45:35.000000Z,,,7000.000,impulsive,nan|nan|17.571
pnsn1066203,surface event,CC,EH,NED,--,46.200,-122.186,2060.000,"bucket1$6586,:3,:18001",100,2009-11-05T08:28:59.000000Z,,,7000.000,impulsive,nan|nan|7.989
pnsn1066188,surface event,CC,EH,NED,--,46.200,-122.186,2060.000,"bucket1$6587,:3,:18001",100,2009-11-05T04:02:30.000000Z,,,7000.000,impulsive,nan|nan|22.814
pnsn1066103,surface event,UW,EH,EDM,--,46.197,-122.151,1609.000,"bucket1$6588,:3,:18001",100,2009-09-16T02:14:37.000000Z,,,7000.000,impulsive,nan|nan|12.705
pnsn1065593,surface event,UW,EH,EDM,--,46.197,-122.151,1609.000,"bucket1$6589,:3,:18001",100,2009-04-29T22:59:00.000000Z,,,7000.000,impulsive,nan|nan|9.347
pnsn1065593,surface event,CC,BH,VALT,--,46.214,-122.189,1681.000,"bucket1$6590,:3,:18001",100,2009-04-29T22:58:58.000000Z,,,7000.000,impulsive,20.834|19.782|12.799
pnsn1065498,surface event,CC,BH,VALT,--,46.214,-122.189,1681.000,"bucket1$6591,:3,:18001",100,2009-04-29T21:27:19.000000Z,,,7000.000,impulsive,26.695|20.122|23.071
pnsn1065443,surface event,UW,EH,EDM,--,46.197,-122.151,1609.000,"bucket1$6592,:3,:18001",100,2009-09-14T15:13:47.000000Z,,,7000.000,impulsive,nan|nan|21.798
pnsn1065338,surface event,CC,EH,NED,--,46.200,-122.186,2060.000,"bucket1$6593,:3,:18001",100,2009-10-02T15:37:28.000000Z,,,7000.000,impulsive,nan|nan|7.558
pnsn1065263,surface event,CC,EH,SUG,--,46.215,-122.176,1859.000,"bucket1$6594,:3,:18001",100,2009-11-04T05:19:06.000000Z,,,7000.000,impulsive,nan|nan|16.326
pnsn1065168,surface event,UW,EH,SOS,--,46.244,-122.138,1270.000,"bucket1$6595,:3,:18001",100,2009-04-29T09:19:44.000000Z,,,7000.000,impulsive,nan|nan|10.824
pnsn1065083,surface event,CC,BH,VALT,--,46.214,-122.189,1681.000,"bucket1$6596,:3,:18001",100,2009-04-28T19:51:33.000000Z,,,7000.000,impulsive,-1.970|5.557|4.828
pnsn1065058,surface event,UW,EH,EDM,--,46.197,-122.151,1609.000,"bucket1$6597,:3,:18001",100,2009-05-28T21:21:16.000000Z,,,7000.000,impulsive,nan|nan|11.378
pnsn1064918,surface event,CC,EH,SUG,--,46.215,-122.176,1859.000,"bucket1$6598,:3,:18001",100,2009-08-29T23:41:45.000000Z,,,7000.000,impulsive,nan|nan|6.861
pnsn1064918,surface event,UW,EH,EDM,--,46.197,-122.151,1609.000,"bucket1$6599,:3,:18001",100,2009-08-29T23:41:47.000000Z,,,7000.000,impulsive,nan|nan|9.379
pnsn1064808,surface event,UW,EH,SUG,--,46.215,-122.176,1859.000,"bucket1$6600,:3,:18001",100,2009-04-28T04:02:59.000000Z,,,7000.000,impulsive,nan|nan|27.178
pnsn1064763,surface event,UW,EH,HSR,--,46.174,-122.181,1720.000,"bucket1$6601,:3,:18001",100,2009-09-13T06:04:57.000000Z,,,7000.000,impulsive,nan|nan|11.169
pnsn1064763,surface event,CC,EH,SUG,--,46.215,-122.176,1859.000,"bucket1$6602,:3,:18001",100,2009-09-13T06:04:57.000000Z,,,7000.000,impulsive,nan|nan|18.110
pnsn1064763,surface event,CC,EH,NED,--,46.200,-122.186,2060.000,"bucket1$6603,:3,:18001",100,2009-09-13T06:04:57.000000Z,,,7000.000,impulsive,nan|nan|17.556
pnsn1064608,surface event,CC,EH,NED,--,46.200,-122.186,2060.000,"bucket1$6604,:3,:18001",100,2009-11-03T00:23:46.000000Z,,,7000.000,impulsive,nan|nan|23.739
pnsn1064508,surface event,UW,EH,EDM,--,46.197,-122.151,1609.000,"bucket1$6605,:3,:18001",100,2009-04-27T09:33:35.000000Z,,,7000.000,impulsive,nan|nan|10.810
pnsn1064463,surface event,UW,EH,HSR,--,46.174,-122.181,1720.000,"bucket1$6606,:3,:18001",100,2009-09-12T14:03:55.000000Z,,,7000.000,impulsive,nan|nan|-6.441
pnsn1064463,surface event,PB,EH,B204,--,46.136,-122.169,784.200,"bucket1$6607,:3,:18001",100,2009-09-12T14:03:56.000000Z,,,7000.000,impulsive,1.533|2.655|1.986
pnsn1064098,surface event,CC,BH,VALT,--,46.214,-122.189,1681.000,"bucket1$6608,:3,:18001",100,2009-04-26T04:08:32.000000Z,,,7000.000,impulsive,31.392|33.128|44.679
pnsn1064018,surface event,UW,EH,HSR,--,46.174,-122.181,1720.000,"bucket1$6609,:3,:18001",100,2009-09-11T18:03:05.000000Z,,,7000.000,impulsive,nan|nan|4.202
pnsn1063348,surface event,CC,BH,VALT,--,46.214,-122.189,1681.000,"bucket1$6610,:3,:18001",100,2009-05-23T07:49:50.000000Z,,,7000.000,impulsive,2.985|-2.375|3.177
pnsn1063313,surface event,CC,EH,NED,--,46.200,-122.186,2060.000,"bucket1$6611,:3,:18001",100,2009-07-31T19:27:39.000000Z,,,7000.000,impulsive,nan|nan|11.706
pnsn1063198,surface event,UW,EH,HSR,--,46.174,-122.181,1720.000,"bucket1$6612,:3,:18001",100,2009-09-10T07:26:14.000000Z,,,7000.000,impulsive,nan|nan|15.714
pnsn1062878,surface event,UW,EH,EDM,--,46.197,-122.151,1609.000,"bucket1$6613,:3,:18001",100,2009-09-09T13:37:13.000000Z,,,7000.000,impulsive,nan|nan|20.436
pnsn1062793,surface event,UW,EH,HSR,--,46.174,-122.181,1720.000,"bucket1$6614,:3,:18001",100,2009-09-09T11:10:08.000000Z,,,7000.000,impulsive,nan|nan|3.395
pnsn1062793,surface event,UW,EH,SHW,--,46.194,-122.236,1425.000,"bucket1$6615,:3,:18001",100,2009-09-09T11:10:08.000000Z,,,7000.000,impulsive,nan|nan|-0.181
pnsn1062733,surface event,CC,BH,SWFL,--,46.189,-122.202,2268.000,"bucket1$6616,:3,:18001",100,2009-08-27T10:50:46.000000Z,,,7000.000,impulsive,4.616|2.382|11.063
pnsn1062593,surface event,UW,EH,EDM,--,46.197,-122.151,1609.000,"bucket1$6617,:3,:18001",100,2009-06-30T17:54:49.000000Z,,,7000.000,impulsive,nan|nan|20.836
pnsn1062458,surface event,UW,EH,EDM,--,46.197,-122.151,1609.000,"bucket1$6618,:3,:18001",100,2009-09-09T05:29:02.000000Z,,,7000.000,impulsive,nan|nan|14.868
pnsn1062353,surface event,UW,EH,EDM,--,46.197,-122.151,1609.000,"bucket1$6619,:3,:18001",100,2009-06-30T04:42:57.000000Z,,,7000.000,impulsive,nan|nan|22.647
pnsn1062233,surface event,UW,EH,HSR,--,46.174,-122.181,1720.000,"bucket1$6620,:3,:18001",100,2009-08-26T07:35:12.000000Z,,,7000.000,impulsive,nan|nan|10.661
pnsn1062018,surface event,UW,EH,SUG,--,46.215,-122.176,1859.000,"bucket1$6621,:3,:18001",100,2009-04-21T20:21:08.000000Z,,,7000.000,impulsive,nan|nan|20.078
pnsn1062018,surface event,UW,EH,EDM,--,46.197,-122.151,1609.000,"bucket1$6622,:3,:18001",100,2009-04-21T20:21:10.000000Z,,,7000.000,impulsive,nan|nan|8.023
pnsn1061633,surface event,UW,EH,EDM,--,46.197,-122.151,1609.000,"bucket1$6623,:3,:18001",100,2009-09-08T05:04:22.000000Z,,,7000.000,impulsive,nan|nan|17.826
pnsn1061593,surface event,UW,EH,EDM,--,46.197,-122.151,1609.000,"bucket1$6624,:3,:18001",100,2009-09-08T03:39:31.000000Z,,,7000.000,impulsive,nan|nan|15.961
pnsn1061563,surface event,UW,EH,EDM,--,46.197,-122.151,1609.000,"bucket1$6625,:3,:18001",100,2009-09-08T01:02:08.000000Z,,,7000.000,impulsive,nan|nan|21.407
pnsn1061503,surface event,CC,BH,SWFL,--,46.189,-122.202,2268.000,"bucket1$6626,:3,:18001",100,2009-08-25T06:07:34.000000Z,,,7000.000,impulsive,6.848|6.853|12.886
pnsn1061503,surface event,UW,EH,EDM,--,46.197,-122.151,1609.000,"bucket1$6627,:3,:18001",100,2009-08-25T06:07:34.000000Z,,,7000.000,impulsive,nan|nan|13.713
pnsn1061483,surface event,UW,EH,EDM,--,46.197,-122.151,1609.000,"bucket1$6628,:3,:18001",100,2009-08-25T05:08:26.000000Z,,,7000.000,impulsive,nan|nan|7.736
pnsn1061463,surface event,CC,BH,SWFL,--,46.189,-122.202,2268.000,"bucket1$6629,:3,:18001",100,2009-08-24T22:36:39.000000Z,,,7000.000,impulsive,14.178|6.324|12.483
pnsn1061443,surface event,CC,BH,SWFL,--,46.189,-122.202,2268.000,"bucket1$6630,:3,:18001",100,2009-08-24T22:15:41.000000Z,,,7000.000,impulsive,2.136|-2.982|-0.313
pnsn1061383,surface event,UW,EH,HSR,--,46.174,-122.181,1720.000,"bucket1$6631,:3,:18001",100,2009-08-24T16:49:10.000000Z,,,7000.000,impulsive,nan|nan|19.463
pnsn1061383,surface event,UW,EH,EDM,--,46.197,-122.151,1609.000,"bucket1$6632,:3,:18001",100,2009-08-24T16:49:11.000000Z,,,7000.000,impulsive,nan|nan|23.884
pnsn1061383,surface event,CC,BH,SWFL,--,46.189,-122.202,2268.000,"bucket1$6633,:3,:18001",100,2009-08-24T16:49:10.000000Z,,,7000.000,impulsive,0.445|7.303|5.985
pnsn1201248,surface event,UW,EH,BKC,--,44.299,-121.697,1208.000,"bucket1$6634,:3,:18001",100,2009-08-24T12:35:29.000000Z,,,7000.000,impulsive,nan|nan|0.559
pnsn1201248,surface event,UW,EH,MOON,--,44.052,-121.670,2240.000,"bucket1$6635,:3,:18001",100,2009-08-24T12:35:27.000000Z,,,7000.000,impulsive,nan|nan|3.659
pnsn1201248,surface event,UO,EH,HUO,--,44.120,-121.849,2037.000,"bucket1$6636,:3,:18001",100,2009-08-24T12:35:26.000000Z,,,7000.000,impulsive,7.404|0.475|5.515
pnsn1201248,surface event,CC,BH,WIFE,--,44.060,-121.817,1955.000,"bucket1$6637,:3,:18001",100,2009-08-24T12:35:27.000000Z,,,7000.000,impulsive,3.474|-4.090|-4.908
pnsn1061213,surface event,UW,EH,EDM,--,46.197,-122.151,1609.000,"bucket1$6638,:3,:18001",100,2009-08-24T00:09:40.000000Z,,,7000.000,impulsive,nan|nan|16.831
pnsn1061068,surface event,UW,EH,EDM,--,46.197,-122.151,1609.000,"bucket1$6639,:3,:18001",100,2009-04-20T21:31:09.000000Z,,,7000.000,impulsive,nan|nan|10.881
pnsn1061023,surface event,UW,EH,EDM,--,46.197,-122.151,1609.000,"bucket1$6640,:3,:18001",100,2009-06-25T19:52:09.000000Z,,,7000.000,impulsive,nan|nan|16.316
pnsn1060948,surface event,CC,BH,SWFL,--,46.189,-122.202,2268.000,"bucket1$6641,:3,:18001",100,2009-08-23T04:42:42.000000Z,,,7000.000,impulsive,3.673|4.797|5.510
pnsn1060948,surface event,UW,EH,EDM,--,46.197,-122.151,1609.000,"bucket1$6642,:3,:18001",100,2009-08-23T04:42:40.000000Z,,,7000.000,impulsive,nan|nan|15.252
pnsn1060803,surface event,UW,EH,EDM,--,46.197,-122.151,1609.000,"bucket1$6643,:3,:18001",100,2009-05-20T03:11:25.000000Z,,,7000.000,impulsive,nan|nan|6.724
pnsn1060803,surface event,UW,EH,SHW,--,46.194,-122.236,1425.000,"bucket1$6644,:3,:18001",100,2009-05-20T03:11:24.000000Z,,,7000.000,impulsive,nan|nan|13.855
pnsn1060803,surface event,CC,BH,VALT,--,46.214,-122.189,1681.000,"bucket1$6645,:3,:18001",100,2009-05-20T03:11:24.000000Z,,,7000.000,impulsive,13.791|16.984|18.924
pnsn1060773,surface event,PB,EH,B202,--,46.245,-122.137,1218.600,"bucket1$6646,:3,:18001",100,2009-09-05T16:51:22.000000Z,,,7000.000,impulsive,5.438|15.02|3.008
pnsn1060773,surface event,UW,EH,EDM,--,46.197,-122.151,1609.000,"bucket1$6647,:3,:18001",100,2009-09-05T16:51:21.000000Z,,,7000.000,impulsive,nan|nan|13.706
pnsn1060638,surface event,UW,EH,SUG,--,46.215,-122.176,1859.000,"bucket1$6648,:3,:18001",100,2009-04-20T02:06:48.000000Z,,,7000.000,impulsive,nan|nan|20.947
pnsn1060598,surface event,UW,EH,SHW,--,46.194,-122.236,1425.000,"bucket1$6649,:3,:18001",100,2009-04-19T23:30:51.000000Z,,,7000.000,impulsive,nan|nan|24.837
pnsn1060563,surface event,UW,EH,SUG,--,46.215,-122.176,1859.000,"bucket1$6650,:3,:18001",100,2009-04-19T14:29:38.000000Z,,,7000.000,impulsive,nan|nan|10.028
pnsn1060523,surface event,UW,EH,SUG,--,46.215,-122.176,1859.000,"bucket1$6651,:3,:18001",100,2009-04-19T09:27:49.000000Z,,,7000.000,impulsive,nan|nan|14.893
pnsn1060523,surface event,CC,BH,VALT,--,46.214,-122.189,1681.000,"bucket1$6652,:3,:18001",100,2009-04-19T09:27:49.000000Z,,,7000.000,impulsive,13.305|12.532|16.214
pnsn1060513,surface event,PB,EH,B202,--,46.245,-122.137,1218.600,"bucket1$6653,:3,:18001",100,2009-08-21T04:17:20.000000Z,,,7000.000,impulsive,13.4|12.626|8.288
pnsn1060453,surface event,CC,BH,SWFL,--,46.189,-122.202,2268.000,"bucket1$6654,:3,:18001",100,2009-08-20T20:17:07.000000Z,,,7000.000,impulsive,12.616|17.015|19.498
pnsn1060448,surface event,PB,EH,B202,--,46.245,-122.137,1218.600,"bucket1$6655,:3,:18001",100,2009-07-24T18:41:18.000000Z,,,7000.000,impulsive,5.565|5.302|5.563
pnsn1060423,surface event,UW,EH,HSR,--,46.174,-122.181,1720.000,"bucket1$6656,:3,:18001",100,2009-05-19T06:50:01.000000Z,,,7000.000,impulsive,nan|nan|7.361
pnsn1060378,surface event,UW,EH,EDM,--,46.197,-122.151,1609.000,"bucket1$6657,:3,:18001",100,2009-08-20T11:26:11.000000Z,,,7000.000,impulsive,nan|nan|13.192
pnsn1060353,surface event,CC,EH,NED,--,46.200,-122.186,2060.000,"bucket1$6658,:3,:18001",100,2009-07-24T07:00:01.000000Z,,,7000.000,impulsive,nan|nan|18.637
pnsn1060353,surface event,PB,EH,B204,--,46.136,-122.169,784.200,"bucket1$6659,:3,:18001",100,2009-07-24T07:00:03.000000Z,,,7000.000,impulsive,1.575|6.347|4.899
pnsn1060353,surface event,PB,EH,B202,--,46.245,-122.137,1218.600,"bucket1$6660,:3,:18001",100,2009-07-24T07:00:02.000000Z,,,7000.000,impulsive,6.402|7.614|2.923
pnsn1060058,surface event,CC,BH,SWFL,--,46.189,-122.202,2268.000,"bucket1$6661,:3,:18001",100,2009-08-20T03:40:09.000000Z,,,7000.000,impulsive,23.464|21.009|31.401
pnsn1059958,surface event,CC,BH,VALT,--,46.214,-122.189,1681.000,"bucket1$6662,:3,:18001",100,2009-07-22T16:52:14.000000Z,,,7000.000,impulsive,13.831|17.531|16.684
pnsn1059923,surface event,CC,BH,STD,--,46.237,-122.224,1189.000,"bucket1$6663,:3,:18001",100,2009-07-22T14:02:29.000000Z,,,7000.000,impulsive,-0.331|-12.223|6.319
pnsn1059923,surface event,CC,BH,VALT,--,46.214,-122.189,1681.000,"bucket1$6664,:3,:18001",100,2009-07-22T14:02:29.000000Z,,,7000.000,impulsive,10.471|9.656|8.609
pnsn1059758,surface event,CC,BH,SWFL,--,46.189,-122.202,2268.000,"bucket1$6665,:3,:18001",100,2009-09-04T16:51:01.000000Z,,,7000.000,impulsive,19.747|20.827|24.771
pnsn1059708,surface event,UW,EH,SUG,--,46.215,-122.176,1859.000,"bucket1$6666,:3,:18001",100,2009-06-22T23:11:35.000000Z,,,7000.000,impulsive,nan|nan|7.922
pnsn1059708,surface event,UW,EH,EDM,--,46.197,-122.151,1609.000,"bucket1$6667,:3,:18001",100,2009-06-22T23:11:37.000000Z,,,7000.000,impulsive,nan|nan|15.153
pnsn1059688,surface event,CC,EH,NED,--,46.200,-122.186,2060.000,"bucket1$6668,:3,:18001",100,2009-09-04T14:46:26.000000Z,,,7000.000,impulsive,nan|nan|7.299
pnsn1059688,surface event,UW,EH,EDM,--,46.197,-122.151,1609.000,"bucket1$6669,:3,:18001",100,2009-09-04T14:46:26.000000Z,,,7000.000,impulsive,nan|nan|17.421
pnsn1059663,surface event,CC,EH,SUG,--,46.215,-122.176,1859.000,"bucket1$6670,:3,:18001",100,2009-09-04T14:20:15.000000Z,,,7000.000,impulsive,nan|nan|7.321
pnsn1059663,surface event,UW,EH,EDM,--,46.197,-122.151,1609.000,"bucket1$6671,:3,:18001",100,2009-09-04T14:20:16.000000Z,,,7000.000,impulsive,nan|nan|18.685
pnsn1059658,surface event,CC,EH,SUG,--,46.215,-122.176,1859.000,"bucket1$6672,:3,:18001",100,2009-09-04T13:49:33.000000Z,,,7000.000,impulsive,nan|nan|12.912
pnsn1059558,surface event,CC,EH,NED,--,46.200,-122.186,2060.000,"bucket1$6673,:3,:18001",100,2009-07-21T17:19:11.000000Z,,,7000.000,impulsive,nan|nan|19.562
pnsn1059558,surface event,CC,BH,SWFL,--,46.189,-122.202,2268.000,"bucket1$6674,:3,:18001",100,2009-07-21T17:19:11.000000Z,,,7000.000,impulsive,1.579|2.120|3.876
pnsn1059558,surface event,UW,EH,EDM,--,46.197,-122.151,1609.000,"bucket1$6675,:3,:18001",100,2009-07-21T17:19:11.000000Z,,,7000.000,impulsive,nan|nan|15.537
pnsn1059558,surface event,UW,EH,HSR,--,46.174,-122.181,1720.000,"bucket1$6676,:3,:18001",100,2009-07-21T17:19:11.000000Z,,,7000.000,impulsive,nan|nan|14.565
pnsn1059558,surface event,PB,EH,B202,--,46.245,-122.137,1218.600,"bucket1$6677,:3,:18001",100,2009-07-21T17:19:11.000000Z,,,7000.000,impulsive,6.169|4.668|5.176
pnsn1059538,surface event,UW,EH,HSR,--,46.174,-122.181,1720.000,"bucket1$6678,:3,:18001",100,2009-07-21T16:53:44.000000Z,,,7000.000,impulsive,nan|nan|11.472
pnsn1059538,surface event,UW,EH,EDM,--,46.197,-122.151,1609.000,"bucket1$6679,:3,:18001",100,2009-07-21T16:53:45.000000Z,,,7000.000,impulsive,nan|nan|28.759
pnsn1059353,surface event,UW,EH,SUG,--,46.215,-122.176,1859.000,"bucket1$6680,:3,:18001",100,2009-04-18T04:48:15.000000Z,,,7000.000,impulsive,nan|nan|8.276
pnsn1059353,surface event,CC,BH,VALT,--,46.214,-122.189,1681.000,"bucket1$6681,:3,:18001",100,2009-04-18T04:48:15.000000Z,,,7000.000,impulsive,24.918|29.019|37.891
pnsn1059288,surface event,UW,EH,SUG,--,46.215,-122.176,1859.000,"bucket1$6682,:3,:18001",100,2009-05-17T14:11:28.000000Z,,,7000.000,impulsive,nan|nan|25.785
pnsn1059288,surface event,CC,BH,VALT,--,46.214,-122.189,1681.000,"bucket1$6683,:3,:18001",100,2009-05-17T14:11:28.000000Z,,,7000.000,impulsive,-1.134|-0.158|6.345
pnsn1059238,surface event,CC,BH,SWFL,--,46.189,-122.202,2268.000,"bucket1$6684,:3,:18001",100,2009-07-19T15:04:09.000000Z,,,7000.000,impulsive,17.677|14.277|21.221
pnsn1059173,surface event,CC,EH,SUG,--,46.215,-122.176,1859.000,"bucket1$6685,:3,:18001",100,2009-09-03T12:51:19.000000Z,,,7000.000,impulsive,nan|nan|6.325
pnsn1059123,surface event,UW,EH,EDM,--,46.197,-122.151,1609.000,"bucket1$6686,:3,:18001",100,2009-09-03T03:03:28.000000Z,,,7000.000,impulsive,nan|nan|14.418
pnsn1059008,surface event,PB,EH,B202,--,46.245,-122.137,1218.600,"bucket1$6687,:3,:18001",100,2009-08-17T22:45:00.000000Z,,,7000.000,impulsive,14.171|15.691|11.745
pnsn1059008,surface event,CC,BH,SWFL,--,46.189,-122.202,2268.000,"bucket1$6688,:3,:18001",100,2009-08-17T22:45:00.000000Z,,,7000.000,impulsive,8.571|5.603|13.880
pnsn1058933,surface event,UW,EH,EDM,--,46.197,-122.151,1609.000,"bucket1$6689,:3,:18001",100,2009-07-18T12:08:53.000000Z,,,7000.000,impulsive,nan|nan|12.685
pnsn1058823,surface event,CC,EH,NED,--,46.200,-122.186,2060.000,"bucket1$6690,:3,:18001",100,2009-09-02T20:32:58.000000Z,,,7000.000,impulsive,nan|nan|13.787
pnsn1058568,surface event,UW,EH,EDM,--,46.197,-122.151,1609.000,"bucket1$6691,:3,:18001",100,2009-06-21T02:53:40.000000Z,,,7000.000,impulsive,nan|nan|13.633
pnsn1058538,surface event,CC,EH,NED,--,46.200,-122.186,2060.000,"bucket1$6692,:3,:18001",100,2009-07-17T11:05:02.000000Z,,,7000.000,impulsive,nan|nan|4.321
pnsn1058538,surface event,UW,EH,EDM,--,46.197,-122.151,1609.000,"bucket1$6693,:3,:18001",100,2009-07-17T11:05:03.000000Z,,,7000.000,impulsive,nan|nan|12.675
pnsn1058493,surface event,UW,EH,SUG,--,46.215,-122.176,1859.000,"bucket1$6694,:3,:18001",100,2009-04-17T06:23:41.000000Z,,,7000.000,impulsive,nan|nan|17.852
pnsn1058403,surface event,CC,BH,VALT,--,46.214,-122.189,1681.000,"bucket1$6695,:3,:18001",100,2009-06-20T16:25:23.000000Z,,,7000.000,impulsive,6.244|6.953|2.879
pnsn1058348,surface event,UW,EH,EDM,--,46.197,-122.151,1609.000,"bucket1$6696,:3,:18001",100,2009-09-02T12:08:12.000000Z,,,7000.000,impulsive,nan|nan|17.129
pnsn1058078,surface event,CC,EH,NED,--,46.200,-122.186,2060.000,"bucket1$6697,:3,:18001",100,2009-07-16T15:37:04.000000Z,,,7000.000,impulsive,nan|nan|12.823
pnsn1057958,surface event,UW,EH,EDM,--,46.197,-122.151,1609.000,"bucket1$6698,:3,:18001",100,2009-09-02T07:22:24.000000Z,,,7000.000,impulsive,nan|nan|13.198
pnsn1057953,surface event,CC,BH,VALT,--,46.214,-122.189,1681.000,"bucket1$6699,:3,:18001",100,2009-04-16T12:55:31.000000Z,,,7000.000,impulsive,3.033|6.388|4.329
pnsn1057918,surface event,UW,EH,EDM,--,46.197,-122.151,1609.000,"bucket1$6700,:3,:18001",100,2009-08-16T08:08:14.000000Z,,,7000.000,impulsive,nan|nan|-0.380
pnsn1057883,surface event,CC,BH,VALT,--,46.214,-122.189,1681.000,"bucket1$6701,:3,:18001",100,2009-07-16T09:11:42.000000Z,,,7000.000,impulsive,12.631|11.060|15.297
pnsn1057883,surface event,UW,EH,EDM,--,46.197,-122.151,1609.000,"bucket1$6702,:3,:18001",100,2009-07-16T09:11:42.000000Z,,,7000.000,impulsive,nan|nan|18.047
